Analyst Type,Job Title,Company Name,Rating,Job Location,Job State,Lower Salary USD,Upper Salary USD,Average Salary,Size,Founded,Type of ownership,Industry,Sector,Revenue
"Data Engineer","Software Engineer, Full Stack - VacationRenter","Wilbur Labs
",5.0,"Austin"," TX",82000.0,130000.0,106000.0,"1 to 50",2016-01-01 00:00:00.000,"Private","Internet","Information Technology","Unknown / Non-Applicable"
"Data Engineer","Staff Software Engineer - Visa AI Platform","Visa Inc.
",3.6,"Austin"," TX",82000.0,130000.0,106000.0,"10000+",1958-01-01 00:00:00.000,"Public","IT Services","Information Technology","$10+ billion (USD)"
"Data Engineer","Data Warehouse Engineer","Pro-Sphere Tek
",3.3,"Austin"," TX",82000.0,130000.0,106000.0,"201 to 500",2006-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","$50 to $100 million (USD)"
"Data Engineer","Senior Data Science Engineer","Valkyrie Intelligence
",4.7,"Austin"," TX",82000.0,130000.0,106000.0,"1 to 50",2017-01-01 00:00:00.000,"Private","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable"
"Data Engineer","Senior Staff Solutions Engineer","ZT Systems
",3.5,"Austin"," TX",82000.0,130000.0,106000.0,"1001 to 5000",1994-01-01 00:00:00.000,"Private","Computer Hardware & Software","Information Technology","$2 to $5 billion (USD)"
"Data Engineer","Lead Data Engineer/Architect","Housecall Pro
",4.6,"Austin"," TX",82000.0,130000.0,106000.0,"51 to 200",2013-01-01 00:00:00.000,"Private","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable"
"Data Engineer","Data Engineer with NiFi","Accolite Inc
",4.1,"Austin"," TX",82000.0,130000.0,106000.0,"501 to 1000",2007-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Data Engineer","Software Engineer","FIS
",3.6,"Austin"," TX",82000.0,130000.0,106000.0,"10000+",1968-01-01 00:00:00.000,"Public","Financial Transaction Processing","Finance","$10+ billion (USD)"
"Data Engineer","Senior Big Data/AI","General Motors
",3.6,"Austin"," TX",82000.0,130000.0,106000.0,"10000+",1908-01-01 00:00:00.000,"Public","Transportation Equipment Manufacturing","Manufacturing","$10+ billion (USD)"
"Data Engineer","Python Engineer","Blue Horizon Tek Solutions
",5.0,"Austin"," TX",82000.0,130000.0,106000.0,"1 to 50",1987-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","Unknown / Non-Applicable"
"Data Engineer","Software Engineer","Open Systems, Inc.
",4.6,"Austin"," TX",82000.0,130000.0,106000.0,"51 to 200",1994-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","Unknown / Non-Applicable"
"Data Engineer","Senior DevOps Engineer","Sysco Labs
",4.2,"Austin"," TX",82000.0,130000.0,106000.0,"201 to 500",2011-01-01 00:00:00.000,"Private","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable"
"Data Engineer","Warehouse IT Support Engineer","Wayfair
",3.2,"Jacksonville"," FL",27000.0,50000.0,38500.0,"10000+",2002-01-01 00:00:00.000,"Public","Home Furniture & Housewares Stores","Retail","$5 to $10 billion (USD)"
"Data Engineer","Full Stack Software Engineer","Corporate Traffic Logistics
",4.2,"Jacksonville"," FL",27000.0,50000.0,38500.0,"51 to 200",1992-01-01 00:00:00.000,"Private","Logistics & Supply Chain","Transportation & Logistics","Unknown / Non-Applicable"
"Data Engineer","REMOTE IT Security Engineer (ICAM IT Compliance & Access Management)","Software Resources, Inc.
",4.4,"Jacksonville"," FL",27000.0,50000.0,38500.0,"51 to 200",1992-01-01 00:00:00.000,"Private","Consulting","Business Services","$10 to $25 million (USD)"
"Data Engineer","Software Support Engineer - C#","RF-SMART, a division of ICS
",4.7,"Jacksonville"," FL",27000.0,50000.0,38500.0,"201 to 500",1982-01-01 00:00:00.000,"Private","Computer Hardware & Software","Information Technology","$25 to $50 million (USD)"
"Data Engineer","Data Engineer","TekPartners
",4.3,"Jacksonville"," FL",27000.0,50000.0,38500.0,"501 to 1000",2002-01-01 00:00:00.000,"Subsidiary or Business Segment","Staffing & Outsourcing","Business Services","$1 to $5 million (USD)"
"Data Engineer","Operations Engineer","Lutech Resources
",3.0,"Jacksonville"," FL",27000.0,50000.0,38500.0,"201 to 500",1992-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","Unknown / Non-Applicable"
"Data Engineer","Data Analyst BI Engineer","Alluvion Staffing
",4.1,"Jacksonville"," FL",27000.0,50000.0,38500.0,"1 to 50",2000-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","Less than $1 million (USD)"
"Data Engineer","Data Engineer - Guidewire Data Hub","American Recruiting and Consulting Group
",5.0,"Jacksonville"," FL",27000.0,50000.0,38500.0,"51 to 200",1982-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","Unknown / Non-Applicable"
"Data Engineer","Sr BI Data Engineer","Blue Cross Blue Shield of Florida
",3.3,"Jacksonville"," FL",27000.0,50000.0,38500.0,"10000+",1944-01-01 00:00:00.000,"Nonprofit Organization","Insurance Carriers","Insurance","$10+ billion (USD)"
"Data Engineer","Data Engineer 4- Guidewire Data Hub","Kemper
",3.1,"Jacksonville"," FL",27000.0,50000.0,38500.0,"5001 to 10000",1990-01-01 00:00:00.000,"Public","Insurance Carriers","Insurance","$2 to $5 billion (USD)"
"Data Engineer","Data Software Engineer II (Open to remote)","Availity
",4.2,"Jacksonville"," FL",27000.0,50000.0,38500.0,"501 to 1000",2001-01-01 00:00:00.000,"Private","Health Care Services & Hospitals","Health Care","$100 to $500 million (USD)"
"Data Engineer","Data Platform Engineer III - Elastic Search Admin","Availity
",4.2,"Jacksonville"," FL",27000.0,50000.0,38500.0,"501 to 1000",2001-01-01 00:00:00.000,"Private","Health Care Services & Hospitals","Health Care","$100 to $500 million (USD)"
"Data Engineer","Data Architect II","Rose International
",4.5,"Jacksonville"," FL",27000.0,50000.0,38500.0,"1001 to 5000",1993-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$100 to $500 million (USD)"
"Data Engineer","Data Platform Engineer III - MDM / Entity Resolution Admin","Availity
",4.2,"Jacksonville"," FL",27000.0,50000.0,38500.0,"501 to 1000",2001-01-01 00:00:00.000,"Private","Health Care Services & Hospitals","Health Care","$100 to $500 million (USD)"
"Data Engineer","Equipment Engineer","Jinko Solar US
",2.7,"Jacksonville"," FL",27000.0,50000.0,38500.0,"5001 to 10000",2006-01-01 00:00:00.000,"Public","Industrial Manufacturing","Manufacturing","$500 million to $1 billion (USD)"
"Data Engineer","Software Engineer/Software Developer","Net Health Systems, Inc.
",3.7,"Jacksonville"," FL",27000.0,50000.0,38500.0,"501 to 1000",1993-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","$50 to $100 million (USD)"
"Data Engineer","Sr IT Systems Engineer","Blue Cross Blue Shield of Florida
",3.3,"Jacksonville"," FL",27000.0,50000.0,38500.0,"10000+",1944-01-01 00:00:00.000,"Nonprofit Organization","Insurance Carriers","Insurance","$10+ billion (USD)"
"Data Engineer","Engineer Quality Control Inspector with Security Clearance","KBR
",3.7,"Jacksonville"," FL",27000.0,50000.0,38500.0,"10000+",1901-01-01 00:00:00.000,"Public","Energy","Oil, Gas, Energy & Utilities","$5 to $10 billion (USD)"
"Data Engineer","Production Services Engineer - Associate","Deutsche Bank
",3.5,"Jacksonville"," FL",27000.0,50000.0,38500.0,"10000+",1870-01-01 00:00:00.000,"Public","Investment Banking & Asset Management","Finance","$10+ billion (USD)"
"Data Engineer","Process Optimization Engineer Assistant Vice President","Deutsche Bank
",3.5,"Jacksonville"," FL",27000.0,50000.0,38500.0,"10000+",1870-01-01 00:00:00.000,"Public","Investment Banking & Asset Management","Finance","$10+ billion (USD)"
"Data Engineer","Junior Site Reliability Engineer","CE Broker
",4.1,"Jacksonville Beach"," FL",27000.0,50000.0,38500.0,"51 to 200",2003-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable"
"Data Engineer","Principal Systems Engineer","Medtronic Inc.
",3.7,"Jacksonville"," FL",27000.0,50000.0,38500.0,"10000+",1949-01-01 00:00:00.000,"Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)"
"Data Engineer","Java Software Engineer III","Availity
",4.2,"Jacksonville"," FL",27000.0,50000.0,38500.0,"501 to 1000",2001-01-01 00:00:00.000,"Private","Health Care Services & Hospitals","Health Care","$100 to $500 million (USD)"
"Data Engineer","Process Optimization Engineer - Assistant Vice President","Deutsche Bank
",3.5,"Jacksonville"," FL",27000.0,50000.0,38500.0,"10000+",1870-01-01 00:00:00.000,"Public","Investment Banking & Asset Management","Finance","$10+ billion (USD)"
"Data Engineer","Network Engineer","Blue Cross Blue Shield of Florida
",3.3,"Jacksonville"," FL",44000.0,141000.0,92500.0,"10000+",1944-01-01 00:00:00.000,"Nonprofit Organization","Insurance Carriers","Insurance","$10+ billion (USD)"
"Data Engineer","Software Engineer - Java","Allstate
",3.4,"Jacksonville"," FL",44000.0,141000.0,92500.0,"10000+",1931-01-01 00:00:00.000,"Public","Insurance Agencies & Brokerages","Insurance","$10+ billion (USD)"
"Data Engineer","Firewall Deployment Engineer","eTeam Inc.
",3.7,"Jacksonville"," FL",44000.0,141000.0,92500.0,"51 to 200",1999-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$50 to $100 million (USD)"
"Data Engineer","Public Projects Engineer","Florida East Coast Railway
",2.8,"Jacksonville"," FL",44000.0,141000.0,92500.0,"501 to 1000",1961-01-01 00:00:00.000,"Subsidiary or Business Segment","Rail","Transportation & Logistics","$100 to $500 million (USD)"
"Data Engineer","Senior Cloud Engineer(Messaging Integration)","Humana
",3.6,"Jacksonville"," FL",44000.0,141000.0,92500.0,"10000+",1961-01-01 00:00:00.000,"Public","Insurance Carriers","Insurance","$10+ billion (USD)"
"Data Engineer","Engineer Technician","VT Group
",3.3,"Jacksonville"," FL",44000.0,141000.0,92500.0,"1001 to 5000",1966-01-01 00:00:00.000,"Private","Aerospace & Defense","Aerospace & Defense","$100 to $500 million (USD)"
"Data Engineer","DevOps Engineer - Hadoop","SNI Technology
",3.5,"Jacksonville"," FL",44000.0,141000.0,92500.0,"201 to 500",1998-01-01 00:00:00.000,"Public","Staffing & Outsourcing","Business Services","Unknown / Non-Applicable"
"Data Engineer","Electrical Instrumentation Engineer","International Flavors and Fragrances
",3.6,"Jacksonville"," FL",44000.0,141000.0,92500.0,"10000+",1889-01-01 00:00:00.000,"Public","Chemical Manufacturing","Manufacturing","$5 to $10 billion (USD)"
"Data Engineer","Systems Engineer","CloudS",-1.0,"Jacksonville"," FL",44000.0,141000.0,92500.0,"1 to 50",2007-01-01 00:00:00.000,"Private","Internet","Information Technology","Unknown / Non-Applicable"
"Data Engineer","Voice Engineer","Tata Consultancy Services
",3.8,"Jacksonville"," FL",44000.0,141000.0,92500.0,"10000+",1968-01-01 00:00:00.000,"Public","Computer Hardware & Software","Information Technology","$10+ billion (USD)"
"Data Engineer","Perl Developer","Robert Half
",3.5,"Jacksonville"," FL",44000.0,141000.0,92500.0,"10000+",1948-01-01 00:00:00.000,"Public","Staffing & Outsourcing","Business Services","$2 to $5 billion (USD)"
"Data Engineer","Reliability Engineer","KBR
",3.7,"Orange Park"," FL",44000.0,141000.0,92500.0,"10000+",1901-01-01 00:00:00.000,"Public","Energy","Oil, Gas, Energy & Utilities","$5 to $10 billion (USD)"
"Data Engineer","Field Engineer - Jacksonville, Florida","ExterNetworks Inc.
",3.8,"Jacksonville"," FL",44000.0,141000.0,92500.0,"201 to 500",2001-01-01 00:00:00.000,"Private","IT Services","Information Technology","$25 to $50 million (USD)"
"Data Engineer","Data Architect II","On-Board Companies
",3.4,"Jacksonville"," FL",44000.0,141000.0,92500.0,"1001 to 5000",1976-01-01 00:00:00.000,"Private","Consulting","Business Services","$25 to $50 million (USD)"
"Data Engineer","Senior Cloud Engineer?(Messaging & Integration)","Humana
",3.6,"Jacksonville"," FL",44000.0,141000.0,92500.0,"10000+",1961-01-01 00:00:00.000,"Public","Insurance Carriers","Insurance","$10+ billion (USD)"
"Data Engineer","Engineer Quality Control Inspector - Kuwait","KBR
",3.7,"Jacksonville"," FL",44000.0,141000.0,92500.0,"10000+",1901-01-01 00:00:00.000,"Public","Energy","Oil, Gas, Energy & Utilities","$5 to $10 billion (USD)"
"Data Engineer","Sr, Network Engineer","Availity
",4.2,"Jacksonville"," FL",44000.0,141000.0,92500.0,"501 to 1000",2001-01-01 00:00:00.000,"Private","Health Care Services & Hospitals","Health Care","$100 to $500 million (USD)"
"Data Engineer","Data Architect II","Iconma, L.L.C.
",3.6,"Jacksonville"," FL",44000.0,141000.0,92500.0,"1001 to 5000",2000-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$100 to $500 million (USD)"
"Data Engineer","IT Security Engineer - ICAM","TEKsystems
",3.9,"Jacksonville"," FL",44000.0,141000.0,92500.0,"1001 to 5000",1983-01-01 00:00:00.000,"Subsidiary or Business Segment","Staffing & Outsourcing","Business Services","$2 to $5 billion (USD)"
"Data Engineer","IT Security Engineer- Identity Access and Compliance","TEKsystems
",3.9,"Jacksonville"," FL",39000.0,77000.0,58000.0,"1001 to 5000",1983-01-01 00:00:00.000,"Subsidiary or Business Segment","Staffing & Outsourcing","Business Services","$2 to $5 billion (USD)"
"Data Engineer","Network Support Engineer-L1","Iron Systems
",3.9,"Jacksonville"," FL",39000.0,77000.0,58000.0,"201 to 500",1987-01-01 00:00:00.000,"Private","IT Services","Information Technology","$25 to $50 million (USD)"
"Data Engineer","Javascript/Java Software Engineer III","Availity
",4.2,"Jacksonville"," FL",39000.0,77000.0,58000.0,"501 to 1000",2001-01-01 00:00:00.000,"Private","Health Care Services & Hospitals","Health Care","$100 to $500 million (USD)"
"Data Engineer","VP - Firewall Engineer (VMware NSX)","CIT Group
",3.1,"Jacksonville"," FL",39000.0,77000.0,58000.0,"1001 to 5000",1908-01-01 00:00:00.000,"Public","Banks & Credit Unions","Finance","$2 to $5 billion (USD)"
"Data Engineer","Data Architect II","Abacus Service Corporation
",4.3,"Jacksonville"," FL",39000.0,77000.0,58000.0,"501 to 1000",2004-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","Unknown / Non-Applicable"
"Data Engineer","Network Engineer","iVenture Solutions, Inc.
",4.2,"Jacksonville"," FL",39000.0,77000.0,58000.0,"51 to 200",2000-01-01 00:00:00.000,"Private","IT Services","Information Technology","$10 to $25 million (USD)"
"Data Engineer","PROJ-2929-Network Support Engineer-L1-JAX","Iron Systems, Inc
",3.9,"Jacksonville"," FL",39000.0,77000.0,58000.0,"201 to 500",1987-01-01 00:00:00.000,"Private","IT Services","Information Technology","$25 to $50 million (USD)"
"Data Engineer","Hardware Support Engineer-PreSales","RF-SMART, a division of ICS
",4.7,"Jacksonville"," FL",39000.0,77000.0,58000.0,"201 to 500",1982-01-01 00:00:00.000,"Private","Computer Hardware & Software","Information Technology","$25 to $50 million (USD)"
"Data Engineer","Sr. Software Engineer- Data Management","LogistiCare, Inc.
",2.6,"Jacksonville"," FL",39000.0,77000.0,58000.0,"1001 to 5000",1994-01-01 00:00:00.000,"Public","Transportation Management","Transportation & Logistics","$1 to $2 billion (USD)"
"Data Engineer","Voice Engineer","Sysmind LLC
",4.1,"Jacksonville"," FL",39000.0,77000.0,58000.0,"51 to 200",1999-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","$25 to $50 million (USD)"
"Data Engineer","SQL BI ETL Engineer","Robert Half
",3.5,"Jacksonville"," FL",39000.0,77000.0,58000.0,"10000+",1948-01-01 00:00:00.000,"Public","Staffing & Outsourcing","Business Services","$2 to $5 billion (USD)"
"Data Engineer","Sr. Forgerock Engineer","Mindlance
",3.9,"Jacksonville"," FL",39000.0,77000.0,58000.0,"1001 to 5000",1999-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$100 to $500 million (USD)"
"Data Engineer","Reliability Engineer with Security Clearance","KBR
",3.7,"Orange Park"," FL",39000.0,77000.0,58000.0,"10000+",1901-01-01 00:00:00.000,"Public","Energy","Oil, Gas, Energy & Utilities","$5 to $10 billion (USD)"
"Data Engineer","Staff Systems Engineer SD-WAN","Vmware
",4.2,"Jacksonville"," FL",39000.0,77000.0,58000.0,"10000+",1998-01-01 00:00:00.000,"Public","Computer Hardware & Software","Information Technology","$5 to $10 billion (USD)"
"Data Engineer","Electrical Engineer","TechUSA
",2.7,"Jacksonville"," FL",39000.0,77000.0,58000.0,"1001 to 5000",1998-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$100 to $500 million (USD)"
"Data Engineer","Sr. Project Engineer","Project Farma
",4.5,"Jacksonville"," FL",39000.0,77000.0,58000.0,"51 to 200",2013-01-01 00:00:00.000,"Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10 to $25 million (USD)"
"Data Engineer","Voice Engineer","Diverse Lynx
",3.9,"Jacksonville"," FL",39000.0,77000.0,58000.0,"501 to 1000",2002-01-01 00:00:00.000,"Private","IT Services","Information Technology","$100 to $500 million (USD)"
"Data Engineer","IT Security Engineer (IT Compliance & Access Management)","LanceSoft Inc
",3.8,"Jacksonville"," FL",39000.0,77000.0,58000.0,"1001 to 5000",2000-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$100 to $500 million (USD)"
